Date,Match_Number,City,Venue,Season,Name,Match_Type,Total_Overs,Teams_Participated,Team_1,Team_2,Team_Type,Toss_Winner,Choose_To,Match_Winner,Match_Result,Win_By_Runs,Win_By_Wickets,Man_Of_Match
2022-05-20,68.0,Mumbai,"Brabourne Stadium, Mumbai",2022,Indian Premier League,T20,20,"Chennai Super Kings, Rajasthan Royals",Chennai Super Kings,Rajasthan Royals,club,Chennai Super Kings,bat,Rajasthan Royals,,,5.0,R Ashwin
2022-05-21,69.0,Mumbai,"Wankhede Stadium, Mumbai",2022,Indian Premier League,T20,20,"Delhi Capitals, Mumbai Indians",Delhi Capitals,Mumbai Indians,club,Mumbai Indians,field,Mumbai Indians,,,5.0,JJ Bumrah
2022-05-22,70.0,Mumbai,"Wankhede Stadium, Mumbai",2022,Indian Premier League,T20,20,"Sunrisers Hyderabad, Punjab Kings",Sunrisers Hyderabad,Punjab Kings,club,Sunrisers Hyderabad,bat,Punjab Kings,,,5.0,Harpreet Brar
2022-05-24,,Kolkata,"Eden Gardens, Kolkata",2022,Indian Premier League,T20,20,"Rajasthan Royals, Gujarat Titans",Rajasthan Royals,Gujarat Titans,club,Gujarat Titans,field,Gujarat Titans,,,7.0,DA Miller
2022-05-25,,Kolkata,"Eden Gardens, Kolkata",2022,Indian Premier League,T20,20,"Royal Challengers Bangalore, Lucknow Super Giants",Royal Challengers Bangalore,Lucknow Super Giants,club,Lucknow Super Giants,field,Royal Challengers Bangalore,,14.0,,RM Patidar
2022-05-27,,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2022,Indian Premier League,T20,20,"Royal Challengers Bangalore, Rajasthan Royals",Royal Challengers Bangalore,Rajasthan Royals,club,Rajasthan Royals,field,Rajasthan Royals,,,7.0,JC Buttler
2022-05-29,,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2022,Indian Premier League,T20,20,"Rajasthan Royals, Gujarat Titans",Rajasthan Royals,Gujarat Titans,club,Rajasthan Royals,bat,Gujarat Titans,,,7.0,HH Pandya
2023-03-31,1.0,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2023,Indian Premier League,T20,20,"Chennai Super Kings, Gujarat Titans",Chennai Super Kings,Gujarat Titans,club,Gujarat Titans,field,Gujarat Titans,,,5.0,Rashid Khan
2023-04-01,2.0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2023,Indian Premier League,T20,20,"Punjab Kings, Kolkata Knight Riders",Punjab Kings,Kolkata Knight Riders,club,Kolkata Knight Riders,field,Punjab Kings,,7.0,,Arshdeep Singh
2023-04-01,3.0,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,Indian Premier League,T20,20,"Lucknow Super Giants, Delhi Capitals",Lucknow Super Giants,Delhi Capitals,club,Delhi Capitals,field,Lucknow Super Giants,,50.0,,MA Wood
2023-04-02,4.0,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2023,Indian Premier League,T20,20,"Rajasthan Royals, Sunrisers Hyderabad",Rajasthan Royals,Sunrisers Hyderabad,club,Sunrisers Hyderabad,field,Rajasthan Royals,,72.0,,JC Buttler
2023-04-02,5.0,Bengaluru,"M Chinnaswamy Stadium, Bengaluru",2023,Indian Premier League,T20,20,"Mumbai Indians, Royal Challengers Bangalore",Mumbai Indians,Royal Challengers Bangalore,club,Royal Challengers Bangalore,field,Royal Challengers Bangalore,,,8.0,F du Plessis
2023-04-03,6.0,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",2023,Indian Premier League,T20,20,"Chennai Super Kings, Lucknow Super Giants",Chennai Super Kings,Lucknow Super Giants,club,Lucknow Super Giants,field,Chennai Super Kings,,12.0,,MM Ali
2023-04-04,7.0,Delhi,"Arun Jaitley Stadium, Delhi",2023,Indian Premier League,T20,20,"Delhi Capitals, Gujarat Titans",Delhi Capitals,Gujarat Titans,club,Gujarat Titans,field,Gujarat Titans,,,6.0,B Sai Sudharsan
2023-04-05,8.0,Guwahati,"Barsapara Cricket Stadium, Guwahati",2023,Indian Premier League,T20,20,"Punjab Kings, Rajasthan Royals",Punjab Kings,Rajasthan Royals,club,Rajasthan Royals,field,Punjab Kings,,5.0,,NT Ellis
2023-04-06,9.0,Kolkata,"Eden Gardens, Kolkata",2023,Indian Premier League,T20,20,"Kolkata Knight Riders, Royal Challengers Bangalore",Kolkata Knight Riders,Royal Challengers Bangalore,club,Royal Challengers Bangalore,field,Kolkata Knight Riders,,81.0,,SN Thakur
2023-04-07,10.0,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,Indian Premier League,T20,20,"Sunrisers Hyderabad, Lucknow Super Giants",Sunrisers Hyderabad,Lucknow Super Giants,club,Sunrisers Hyderabad,bat,Lucknow Super Giants,,,5.0,KH Pandya
2023-04-08,11.0,Guwahati,"Barsapara Cricket Stadium, Guwahati",2023,Indian Premier League,T20,20,"Rajasthan Royals, Delhi Capitals",Rajasthan Royals,Delhi Capitals,club,Delhi Capitals,field,Rajasthan Royals,,57.0,,YBK Jaiswal
2023-04-08,12.0,Mumbai,"Wankhede Stadium, Mumbai",2023,Indian Premier League,T20,20,"Mumbai Indians, Chennai Super Kings",Mumbai Indians,Chennai Super Kings,club,Chennai Super Kings,field,Chennai Super Kings,,,7.0,RA Jadeja
2023-04-09,13.0,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2023,Indian Premier League,T20,20,"Gujarat Titans, Kolkata Knight Riders",Gujarat Titans,Kolkata Knight Riders,club,Gujarat Titans,bat,Kolkata Knight Riders,,,3.0,RK Singh
2023-04-09,14.0,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2023,Indian Premier League,T20,20,"Punjab Kings, Sunrisers Hyderabad",Punjab Kings,Sunrisers Hyderabad,club,Sunrisers Hyderabad,field,Sunrisers Hyderabad,,,8.0,S Dhawan
2023-04-10,15.0,Bengaluru,"M Chinnaswamy Stadium, Bengaluru",2023,Indian Premier League,T20,20,"Royal Challengers Bangalore, Lucknow Super Giants",Royal Challengers Bangalore,Lucknow Super Giants,club,Lucknow Super Giants,field,Lucknow Super Giants,,,1.0,N Pooran
2023-04-11,16.0,Delhi,"Arun Jaitley Stadium, Delhi",2023,Indian Premier League,T20,20,"Delhi Capitals, Mumbai Indians",Delhi Capitals,Mumbai Indians,club,Mumbai Indians,field,Mumbai Indians,,,6.0,RG Sharma
2023-04-12,17.0,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",2023,Indian Premier League,T20,20,"Rajasthan Royals, Chennai Super Kings",Rajasthan Royals,Chennai Super Kings,club,Chennai Super Kings,field,Rajasthan Royals,,3.0,,R Ashwin
2023-04-13,18.0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2023,Indian Premier League,T20,20,"Punjab Kings, Gujarat Titans",Punjab Kings,Gujarat Titans,club,Gujarat Titans,field,Gujarat Titans,,,6.0,MM Sharma
2023-04-14,19.0,Kolkata,"Eden Gardens, Kolkata",2023,Indian Premier League,T20,20,"Sunrisers Hyderabad, Kolkata Knight Riders",Sunrisers Hyderabad,Kolkata Knight Riders,club,Kolkata Knight Riders,field,Sunrisers Hyderabad,,23.0,,HC Brook
2023-04-15,20.0,Bengaluru,"M Chinnaswamy Stadium, Bengaluru",2023,Indian Premier League,T20,20,"Royal Challengers Bangalore, Delhi Capitals",Royal Challengers Bangalore,Delhi Capitals,club,Delhi Capitals,field,Royal Challengers Bangalore,,23.0,,V Kohli
2023-04-15,21.0,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,Indian Premier League,T20,20,"Lucknow Super Giants, Punjab Kings",Lucknow Super Giants,Punjab Kings,club,Punjab Kings,field,Punjab Kings,,,2.0,Sikandar Raza
2023-04-16,22.0,Mumbai,"Wankhede Stadium, Mumbai",2023,Indian Premier League,T20,20,"Kolkata Knight Riders, Mumbai Indians",Kolkata Knight Riders,Mumbai Indians,club,Mumbai Indians,field,Mumbai Indians,,,5.0,VR Iyer
2023-04-16,23.0,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2023,Indian Premier League,T20,20,"Gujarat Titans, Rajasthan Royals",Gujarat Titans,Rajasthan Royals,club,Rajasthan Royals,field,Rajasthan Royals,,,3.0,SO Hetmyer
2023-04-17,24.0,Bengaluru,"M Chinnaswamy Stadium, Bengaluru",2023,Indian Premier League,T20,20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,club,Royal Challengers Bangalore,field,Chennai Super Kings,,8.0,,DP Conway
2023-04-18,25.0,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2023,Indian Premier League,T20,20,"Mumbai Indians, Sunrisers Hyderabad",Mumbai Indians,Sunrisers Hyderabad,club,Sunrisers Hyderabad,field,Mumbai Indians,,14.0,,C Green
2023-04-19,26.0,Jaipur,"Sawai Mansingh Stadium, Jaipur",2023,Indian Premier League,T20,20,"Lucknow Super Giants, Rajasthan Royals",Lucknow Super Giants,Rajasthan Royals,club,Rajasthan Royals,field,Lucknow Super Giants,,10.0,,MP Stoinis
2023-04-20,27.0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2023,Indian Premier League,T20,20,"Royal Challengers Bangalore, Punjab Kings",Royal Challengers Bangalore,Punjab Kings,club,Punjab Kings,field,Royal Challengers Bangalore,,24.0,,Mohammed Siraj
2023-04-20,28.0,Delhi,"Arun Jaitley Stadium, Delhi",2023,Indian Premier League,T20,20,"Kolkata Knight Riders, Delhi Capitals",Kolkata Knight Riders,Delhi Capitals,club,Delhi Capitals,field,Delhi Capitals,,,4.0,I Sharma
2023-04-21,29.0,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",2023,Indian Premier League,T20,20,"Sunrisers Hyderabad, Chennai Super Kings",Sunrisers Hyderabad,Chennai Super Kings,club,Chennai Super Kings,field,Chennai Super Kings,,,7.0,RA Jadeja
2023-04-22,30.0,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,Indian Premier League,T20,20,"Gujarat Titans, Lucknow Super Giants",Gujarat Titans,Lucknow Super Giants,club,Gujarat Titans,bat,Gujarat Titans,,7.0,,MM Sharma
2023-04-22,31.0,Mumbai,"Wankhede Stadium, Mumbai",2023,Indian Premier League,T20,20,"Punjab Kings, Mumbai Indians",Punjab Kings,Mumbai Indians,club,Mumbai Indians,field,Punjab Kings,,13.0,,SM Curran
2023-04-23,32.0,Bengaluru,"M Chinnaswamy Stadium, Bengaluru",2023,Indian Premier League,T20,20,"Royal Challengers Bangalore, Rajasthan Royals",Royal Challengers Bangalore,Rajasthan Royals,club,Rajasthan Royals,field,Royal Challengers Bangalore,,7.0,,GJ Maxwell
2023-04-23,33.0,Kolkata,"Eden Gardens, Kolkata",2023,Indian Premier League,T20,20,"Chennai Super Kings, Kolkata Knight Riders",Chennai Super Kings,Kolkata Knight Riders,club,Kolkata Knight Riders,field,Chennai Super Kings,,49.0,,AM Rahane
2023-04-24,34.0,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2023,Indian Premier League,T20,20,"Delhi Capitals, Sunrisers Hyderabad",Delhi Capitals,Sunrisers Hyderabad,club,Delhi Capitals,bat,Delhi Capitals,,7.0,,AR Patel
2023-04-25,35.0,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2023,Indian Premier League,T20,20,"Gujarat Titans, Mumbai Indians",Gujarat Titans,Mumbai Indians,club,Mumbai Indians,field,Gujarat Titans,,55.0,,A Manohar
2023-04-26,36.0,Bengaluru,"M Chinnaswamy Stadium, Bengaluru",2023,Indian Premier League,T20,20,"Kolkata Knight Riders, Royal Challengers Bangalore",Kolkata Knight Riders,Royal Challengers Bangalore,club,Royal Challengers Bangalore,field,Kolkata Knight Riders,,21.0,,CV Varun
2023-04-27,37.0,Jaipur,"Sawai Mansingh Stadium, Jaipur",2023,Indian Premier League,T20,20,"Rajasthan Royals, Chennai Super Kings",Rajasthan Royals,Chennai Super Kings,club,Rajasthan Royals,bat,Rajasthan Royals,,32.0,,YBK Jaiswal
2023-04-28,38.0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2023,Indian Premier League,T20,20,"Lucknow Super Giants, Punjab Kings",Lucknow Super Giants,Punjab Kings,club,Punjab Kings,field,Lucknow Super Giants,,56.0,,MP Stoinis
2023-04-29,39.0,Kolkata,"Eden Gardens, Kolkata",2023,Indian Premier League,T20,20,"Kolkata Knight Riders, Gujarat Titans",Kolkata Knight Riders,Gujarat Titans,club,Gujarat Titans,field,Gujarat Titans,,,7.0,J Little
2023-04-29,40.0,Delhi,"Arun Jaitley Stadium, Delhi",2023,Indian Premier League,T20,20,"Sunrisers Hyderabad, Delhi Capitals",Sunrisers Hyderabad,Delhi Capitals,club,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,,9.0,,MR Marsh
2023-04-30,41.0,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",2023,Indian Premier League,T20,20,"Chennai Super Kings, Punjab Kings",Chennai Super Kings,Punjab Kings,club,Chennai Super Kings,bat,Punjab Kings,,,4.0,DP Conway
2023-04-30,42.0,Mumbai,"Wankhede Stadium, Mumbai",2023,Indian Premier League,T20,20,"Rajasthan Royals, Mumbai Indians",Rajasthan Royals,Mumbai Indians,club,Rajasthan Royals,bat,Mumbai Indians,,,6.0,YBK Jaiswal
2023-05-01,43.0,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,Indian Premier League,T20,20,"Royal Challengers Bangalore, Lucknow Super Giants",Royal Challengers Bangalore,Lucknow Super Giants,club,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,,18.0,,F du Plessis
2023-05-02,44.0,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2023,Indian Premier League,T20,20,"Delhi Capitals, Gujarat Titans",Delhi Capitals,Gujarat Titans,club,Delhi Capitals,bat,Delhi Capitals,,5.0,,Mohammed Shami
2023-05-03,45.0,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,Indian Premier League,T20,20,"Lucknow Super Giants, Chennai Super Kings",Lucknow Super Giants,Chennai Super Kings,club,Chennai Super Kings,field,,no result,,,
2023-05-03,46.0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2023,Indian Premier League,T20,20,"Punjab Kings, Mumbai Indians",Punjab Kings,Mumbai Indians,club,Mumbai Indians,field,Mumbai Indians,,,6.0,Ishan Kishan
2023-05-04,47.0,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2023,Indian Premier League,T20,20,"Kolkata Knight Riders, Sunrisers Hyderabad",Kolkata Knight Riders,Sunrisers Hyderabad,club,Kolkata Knight Riders,bat,Kolkata Knight Riders,,5.0,,CV Varun
2023-05-05,48.0,Jaipur,"Sawai Mansingh Stadium, Jaipur",2023,Indian Premier League,T20,20,"Rajasthan Royals, Gujarat Titans",Rajasthan Royals,Gujarat Titans,club,Rajasthan Royals,bat,Gujarat Titans,,,9.0,Rashid Khan
2023-05-06,49.0,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",2023,Indian Premier League,T20,20,"Mumbai Indians, Chennai Super Kings",Mumbai Indians,Chennai Super Kings,club,Chennai Super Kings,field,Chennai Super Kings,,,6.0,M Pathirana
2023-05-06,50.0,Delhi,"Arun Jaitley Stadium, Delhi",2023,Indian Premier League,T20,20,"Royal Challengers Bangalore, Delhi Capitals",Royal Challengers Bangalore,Delhi Capitals,club,Royal Challengers Bangalore,bat,Delhi Capitals,,,7.0,PD Salt
2023-05-07,51.0,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2023,Indian Premier League,T20,20,"Gujarat Titans, Lucknow Super Giants",Gujarat Titans,Lucknow Super Giants,club,Lucknow Super Giants,field,Gujarat Titans,,56.0,,Shubman Gill
2023-05-07,52.0,Jaipur,"Sawai Mansingh Stadium, Jaipur",2023,Indian Premier League,T20,20,"Rajasthan Royals, Sunrisers Hyderabad",Rajasthan Royals,Sunrisers Hyderabad,club,Rajasthan Royals,bat,Sunrisers Hyderabad,,,4.0,GD Phillips
2023-05-08,53.0,Kolkata,"Eden Gardens, Kolkata",2023,Indian Premier League,T20,20,"Punjab Kings, Kolkata Knight Riders",Punjab Kings,Kolkata Knight Riders,club,Punjab Kings,bat,Kolkata Knight Riders,,,5.0,AD Russell
2023-05-09,54.0,Mumbai,"Wankhede Stadium, Mumbai",2023,Indian Premier League,T20,20,"Royal Challengers Bangalore, Mumbai Indians",Royal Challengers Bangalore,Mumbai Indians,club,Mumbai Indians,field,Mumbai Indians,,,6.0,SA Yadav
2023-05-10,55.0,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",2023,Indian Premier League,T20,20,"Chennai Super Kings, Delhi Capitals",Chennai Super Kings,Delhi Capitals,club,Chennai Super Kings,bat,Chennai Super Kings,,27.0,,RA Jadeja
2023-05-11,56.0,Kolkata,"Eden Gardens, Kolkata",2023,Indian Premier League,T20,20,"Kolkata Knight Riders, Rajasthan Royals",Kolkata Knight Riders,Rajasthan Royals,club,Rajasthan Royals,field,Rajasthan Royals,,,9.0,YBK Jaiswal
2023-05-12,57.0,Mumbai,"Wankhede Stadium, Mumbai",2023,Indian Premier League,T20,20,"Mumbai Indians, Gujarat Titans",Mumbai Indians,Gujarat Titans,club,Gujarat Titans,field,Mumbai Indians,,27.0,,SA Yadav
2023-05-13,58.0,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2023,Indian Premier League,T20,20,"Sunrisers Hyderabad, Lucknow Super Giants",Sunrisers Hyderabad,Lucknow Super Giants,club,Sunrisers Hyderabad,bat,Lucknow Super Giants,,,7.0,PN Mankad
2023-05-13,59.0,Delhi,"Arun Jaitley Stadium, Delhi",2023,Indian Premier League,T20,20,"Punjab Kings, Delhi Capitals",Punjab Kings,Delhi Capitals,club,Delhi Capitals,field,Punjab Kings,,31.0,,P Simran Singh
2023-05-14,60.0,Jaipur,"Sawai Mansingh Stadium, Jaipur",2023,Indian Premier League,T20,20,"Royal Challengers Bangalore, Rajasthan Royals",Royal Challengers Bangalore,Rajasthan Royals,club,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,,112.0,,WD Parnell
2023-05-14,61.0,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",2023,Indian Premier League,T20,20,"Chennai Super Kings, Kolkata Knight Riders",Chennai Super Kings,Kolkata Knight Riders,club,Chennai Super Kings,bat,Kolkata Knight Riders,,,6.0,RK Singh
2023-05-15,62.0,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2023,Indian Premier League,T20,20,"Gujarat Titans, Sunrisers Hyderabad",Gujarat Titans,Sunrisers Hyderabad,club,Sunrisers Hyderabad,field,Gujarat Titans,,34.0,,Shubman Gill
2023-05-16,63.0,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,Indian Premier League,T20,20,"Lucknow Super Giants, Mumbai Indians",Lucknow Super Giants,Mumbai Indians,club,Mumbai Indians,field,Lucknow Super Giants,,5.0,,MP Stoinis
2023-05-17,64.0,Dharamsala,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2023,Indian Premier League,T20,20,"Delhi Capitals, Punjab Kings",Delhi Capitals,Punjab Kings,club,Punjab Kings,field,Delhi Capitals,,15.0,,RR Rossouw
2023-05-18,65.0,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2023,Indian Premier League,T20,20,"Sunrisers Hyderabad, Royal Challengers Bangalore",Sunrisers Hyderabad,Royal Challengers Bangalore,club,Royal Challengers Bangalore,field,Royal Challengers Bangalore,,,8.0,V Kohli
2023-05-19,66.0,Dharamsala,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2023,Indian Premier League,T20,20,"Punjab Kings, Rajasthan Royals",Punjab Kings,Rajasthan Royals,club,Rajasthan Royals,field,Rajasthan Royals,,,4.0,D Padikkal
2023-05-20,67.0,Delhi,"Arun Jaitley Stadium, Delhi",2023,Indian Premier League,T20,20,"Chennai Super Kings, Delhi Capitals",Chennai Super Kings,Delhi Capitals,club,Chennai Super Kings,bat,Chennai Super Kings,,77.0,,RD Gaikwad
2023-05-20,68.0,Kolkata,"Eden Gardens, Kolkata",2023,Indian Premier League,T20,20,"Lucknow Super Giants, Kolkata Knight Riders",Lucknow Super Giants,Kolkata Knight Riders,club,Kolkata Knight Riders,field,Lucknow Super Giants,,1.0,,N Pooran
2023-05-21,69.0,Mumbai,"Wankhede Stadium, Mumbai",2023,Indian Premier League,T20,20,"Sunrisers Hyderabad, Mumbai Indians",Sunrisers Hyderabad,Mumbai Indians,club,Mumbai Indians,field,Mumbai Indians,,,8.0,C Green
2023-05-21,70.0,Bengaluru,"M Chinnaswamy Stadium, Bengaluru",2023,Indian Premier League,T20,20,"Royal Challengers Bangalore, Gujarat Titans",Royal Challengers Bangalore,Gujarat Titans,club,Gujarat Titans,field,Gujarat Titans,,,6.0,Shubman Gill
2023-05-23,,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",2023,Indian Premier League,T20,20,"Chennai Super Kings, Gujarat Titans",Chennai Super Kings,Gujarat Titans,club,Gujarat Titans,field,Chennai Super Kings,,15.0,,RD Gaikwad
2023-05-24,,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",2023,Indian Premier League,T20,20,"Mumbai Indians, Lucknow Super Giants",Mumbai Indians,Lucknow Super Giants,club,Mumbai Indians,bat,Mumbai Indians,,81.0,,Akash Madhwal
2023-05-26,,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2023,Indian Premier League,T20,20,"Gujarat Titans, Mumbai Indians",Gujarat Titans,Mumbai Indians,club,Mumbai Indians,field,Gujarat Titans,,62.0,,Shubman Gill
2023-05-29,,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2023,Indian Premier League,T20,20,"Gujarat Titans, Chennai Super Kings",Gujarat Titans,Chennai Super Kings,club,Chennai Super Kings,field,Chennai Super Kings,,,5.0,DP Conway
2024-03-22,1.0,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",2024,Indian Premier League,T20,20,"Royal Challengers Bengaluru, Chennai Super Kings",Royal Challengers Bengaluru,Chennai Super Kings,club,Royal Challengers Bengaluru,bat,Chennai Super Kings,,,6.0,Mustafizur Rahman
2024-03-23,2.0,Mohali,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",2024,Indian Premier League,T20,20,"Delhi Capitals, Punjab Kings",Delhi Capitals,Punjab Kings,club,Punjab Kings,field,Punjab Kings,,,4.0,SM Curran
2024-03-23,3.0,Kolkata,"Eden Gardens, Kolkata",2024,Indian Premier League,T20,20,"Kolkata Knight Riders, Sunrisers Hyderabad",Kolkata Knight Riders,Sunrisers Hyderabad,club,Sunrisers Hyderabad,field,Kolkata Knight Riders,,4.0,,AD Russell
2024-03-24,4.0,Jaipur,"Sawai Mansingh Stadium, Jaipur",2024,Indian Premier League,T20,20,"Rajasthan Royals, Lucknow Super Giants",Rajasthan Royals,Lucknow Super Giants,club,Rajasthan Royals,bat,Rajasthan Royals,,20.0,,SV Samson
2024-03-24,5.0,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2024,Indian Premier League,T20,20,"Gujarat Titans, Mumbai Indians",Gujarat Titans,Mumbai Indians,club,Mumbai Indians,field,Gujarat Titans,,6.0,,B Sai Sudharsan
2024-03-25,6.0,Bengaluru,"M Chinnaswamy Stadium, Bengaluru",2024,Indian Premier League,T20,20,"Punjab Kings, Royal Challengers Bengaluru",Punjab Kings,Royal Challengers Bengaluru,club,Royal Challengers Bengaluru,field,Royal Challengers Bengaluru,,,4.0,V Kohli
